,name,categories,text,rating
139,"Amazon Echo Show Alexa-enabled Bluetooth Speaker with 7"" Screen","Electronics,Hardware","We bought the two-for deal as presents. My mother will have a learning curve, but since the other one is going to my son, he can teach her! Looks like a neat appliance, but want to see if it can do more than weather, music and turning off the lights...",4
140,"Amazon Echo Show Alexa-enabled Bluetooth Speaker with 7"" Screen","Electronics,Hardware",By far my favorite Amazon product. I bought one for every bedroom in the home.,5
141,"Amazon Echo Show Alexa-enabled Bluetooth Speaker with 7"" Screen","Electronics,Hardware","Very fun to have music at the ready with a voice command. We use it with Amazon Unlimited which has nearly everything. Good to view recipes with Allrecipes, so we keep it in the kitchen for reference and musical ambience. The video is good too, it has youtube functionality. It would be nice to have regular tv though, but that is probably on the providers for now.. nice to have the photo background and lastly, to have lyrics on the screen when music is played!",5
142,"Amazon Echo Show Alexa-enabled Bluetooth Speaker with 7"" Screen","Electronics,Hardware",I was using the original Echo seldomly. Then I decided to get the Show... I use the Show a lot more. Was simple to set up and you can make calls with video. Great product,5
143,"Amazon Echo Show Alexa-enabled Bluetooth Speaker with 7"" Screen","Electronics,Hardware","I have to say it was a little confusing and frustrating when i was not getting the verification code from amazon , i waited for 20 minutes then i requested another code, nothing... then a nother one... and still nothing , i started to set up the device at 8.30 am and by 11.20 am i was fed up with it.. i had to step away.... after about 5 hours we went shopping and at the mall i recieved about 4 codes from amazon ....",2
144,"Amazon Echo Show Alexa-enabled Bluetooth Speaker with 7"" Screen","Electronics,Hardware",My dad uses this as a speaker for the tv ...and loves it. He does use it in the traditional Alexa way...but the speaker option he discovered is an added benefit.,5
145,"Amazon Echo Show Alexa-enabled Bluetooth Speaker with 7"" Screen","Electronics,Hardware",Alexa runs my entire house. The Echo show is a great addition to the Echo family. Everyone needs one!,4
146,"Amazon Echo Show Alexa-enabled Bluetooth Speaker with 7"" Screen","Electronics,Hardware",Replaced a regular echo with this unit. Allows video chat with our son in college and replaces a digital picture frame at a very affordable price.,5
147,"Amazon Echo Show Alexa-enabled Bluetooth Speaker with 7"" Screen","Electronics,Hardware",We love the echo show. Best feature is the flash bringing that gives us a rundown on news and weather each morning.,5
148,"Amazon Echo Show Alexa-enabled Bluetooth Speaker with 7"" Screen","Electronics,Hardware","My girlfriend loves the echo show, I bought two of them...",5
149,"Amazon Echo Show Alexa-enabled Bluetooth Speaker with 7"" Screen","Electronics,Hardware","Along with fire TV, a prime membership, an amazon music subscription, other home automation devices and the Alexa app on the phone this system is very functional.",5
150,"Amazon Echo Show Alexa-enabled Bluetooth Speaker with 7"" Screen","Electronics,Hardware","It’s Alexa, but it has a screen, and it sounds pretty decent for a countertop device. My wife loves having it in the kitchen for recipes, weather music and fun!",5
151,"Amazon Echo Show Alexa-enabled Bluetooth Speaker with 7"" Screen","Electronics,Hardware",I purchased this as present for a friend and since I have an Echo I can video chat with her to check in. The quality of the video is great.,4
152,"Amazon Echo Show Alexa-enabled Bluetooth Speaker with 7"" Screen","Electronics,Hardware","Like having another person in the house, I talk to Alexa more then my wife",4
153,"Amazon Echo Show Alexa-enabled Bluetooth Speaker with 7"" Screen","Electronics,Hardware",I really love it I use it everyday and it works great,5
154,"Amazon Echo Show Alexa-enabled Bluetooth Speaker with 7"" Screen","Electronics,Hardware",We struggled with a surprise Christmas gift this year. The store sales rep suggested this and it was a hit!,5
155,"Amazon Echo Show Alexa-enabled Bluetooth Speaker with 7"" Screen","Electronics,Hardware","The Echo Show is a game changer, it's amazing as are all the Echo's but with this one you can watch video's, or see who's at your door. The things that Echo can do are limitless, it's like having a personal assistant.",5
156,"Amazon Echo Show Alexa-enabled Bluetooth Speaker with 7"" Screen","Electronics,Hardware","Another great product by Amazon, super fun and great for entertaining the family and guests.",5
157,"Amazon Echo Show Alexa-enabled Bluetooth Speaker with 7"" Screen","Electronics,Hardware",Great product fun to use. Very easy to set up and begin useing,5
158,"Amazon Echo Show Alexa-enabled Bluetooth Speaker with 7"" Screen","Electronics,Hardware",Gift for a relative they said they loved the gift.,4
159,"Amazon Echo Show Alexa-enabled Bluetooth Speaker with 7"" Screen","Electronics,Hardware",Same as echo but with a screen which adds to the appeal to this product.,5
160,"Amazon Echo Show Alexa-enabled Bluetooth Speaker with 7"" Screen","Electronics,Hardware",Purchased this because I was buying the echo dot for my daughter and thought this would be fun for the family. We play music every day on it. Every one in the family is enjoying it. Only dislike is that it doesn’t have the hub.,4
161,"Amazon Echo Show Alexa-enabled Bluetooth Speaker with 7"" Screen","Electronics,Hardware",I live the echo show! So easy to set up and use. I have one in the kitchen and one in our main bathroom.,5
162,"Amazon Echo Show Alexa-enabled Bluetooth Speaker with 7"" Screen","Electronics,Hardware","Alexa may be new, but I would have thought some of the simple commands she would have been able to respond to already. For the amount Amazon charges, it should come with better instructions, including what specifically to download into one's device (iPhone, etc.) so as to make some apps ready to go. Amazon dropped the ball on this one.",3
163,"Amazon Echo Show Alexa-enabled Bluetooth Speaker with 7"" Screen","Electronics,Hardware","I previously owned a Nucleus device which was similar to this device but was not a great device and had a lot of bugs and did not do much so I returned it. This device is a masterpiece! Not only is it tied into the Alexa Echo universe, it can be used as an intercom throughout your house with other Echos and also can be used to view things and even call people that have Echo directly. It is an amazing piece of hardware and Amazon should be proud of themselves for developing such a beautiful device!",5
164,"Amazon Echo Show Alexa-enabled Bluetooth Speaker with 7"" Screen","Electronics,Hardware","I love the echo show it is in my kitchen and we use it almost daily to listen to music while we cook and also to find new recipes to try, my kids use it to help with homework, my whole family uses it with ease and everyone loves it.",5
165,"Amazon Echo Show Alexa-enabled Bluetooth Speaker with 7"" Screen","Electronics,Hardware",Love it took the place off the echo in my bedroom.,5
166,"Amazon Echo Show Alexa-enabled Bluetooth Speaker with 7"" Screen","Electronics,Hardware",Fantastic product and does exactly as described. Great gift idea!,5
167,"Amazon Echo Show Alexa-enabled Bluetooth Speaker with 7"" Screen","Electronics,Hardware",We really like that when you call someone you can FaceTime with them!,4
168,"Amazon Echo Show Alexa-enabled Bluetooth Speaker with 7"" Screen","Electronics,Hardware",I bought it as a gift for my parents and they absolutely love it!,5
169,"Amazon Echo Show Alexa-enabled Bluetooth Speaker with 7"" Screen","Electronics,Hardware","We love that even our four year old can tell Alexa to ""call papa"" or Alexa turn on the kitchen lights!",5
170,"Amazon Echo Show Alexa-enabled Bluetooth Speaker with 7"" Screen","Electronics,Hardware","I find myself saying to my phone, ""Alexa, play........."". I wish they made it for my car too.",5
171,"Amazon Echo Show Alexa-enabled Bluetooth Speaker with 7"" Screen","Electronics,Hardware","Love how the echo show integrates with smart house devices and cameras. I use it to view our cameras, listen to music, make phone calls/video calls and even as a recipe guide when cooking. I’ve been very impressed!",5
172,"Amazon Echo Show Alexa-enabled Bluetooth Speaker with 7"" Screen","Electronics,Hardware",Not going to lie - we haven’t even opened it yet. Planning on getting it all setup tomorrow night. I did see it at the store though & it was incredible,4
173,"Amazon Echo Show Alexa-enabled Bluetooth Speaker with 7"" Screen","Electronics,Hardware","I like having the screen and being able to see things like weather reports, etc. Still not using it to its full potential, but we have it controlling a couple of lamps, giving us weather reports, setting timers and alarms. It's making me lazy! Sometimes it doesn't hear my voice. Hears my husband's voice better. I find it best to put it pretty close to me on a side table.",4
174,"Amazon Echo Show Alexa-enabled Bluetooth Speaker with 7"" Screen","Electronics,Hardware",Love this. Just replaced my old echo with this one. Love Alexa.,5
175,"Amazon Echo Show Alexa-enabled Bluetooth Speaker with 7"" Screen","Electronics,Hardware",I recently purchased the Amazon show. It was easy to setup and use and I also added my own specialty screens and home screen. Extremely glad I bought it.,5
176,"Amazon Echo Show Alexa-enabled Bluetooth Speaker with 7"" Screen","Electronics,Hardware",we enjoy asking it questions about history & educational stuff for kids.,4
